Amplitude, nodes, Phase
-0.020401193333274132,9,5.944952074928446
-0.10364869276735598,8,1.428262090776936
-0.04813505876179397,13,1.1302012506558008
-0.038756678005317735,18,0.6732800433487643
-0.13599911118257865,18,5.350335513543015
-0.13211940956276413,7,0.9275905271139259
-0.045070502176306926,3,5.317644199341809
-0.11956786431306618,7,6.0996664431459395
-0.08934201219270385,9,0.454536657032362
-0.02368287976460861,16,0.8424411927270283
-0.04397256437094095,13,5.812462426897986
-0.085634192875133,18,4.299030239091061
-0.09471446833972431,7,3.5220516513458087
-0.10928758487208567,1,5.23845497752842
-0.08065458140923933,8,4.4162258523464075
-0.08832689323409285,14,4.888255250886208
-0.10000098264733484,12,0.3748463961748552
-0.06504874950442865,19,5.59620624853182
-0.060680725925129395,1,1.0035429442764894
-0.1060946067082125,20,5.838334509402204
-0.015877333496236695,18,3.36837861759178
-0.04855736615895498,18,1.602081995629001
-0.04308256092907001,5,3.4093914197953983
-0.14305849310574836,7,5.114176471417238
-0.09268111357942743,1,2.4378957951644864
-0.02280836627394881,13,1.2313133290619807
-0.10545972690502231,8,6.256182330487385
-0.07377617976072484,8,3.220112263427344
-0.10075901757602612,8,3.2828903335069333
-0.09245551682891462,17,3.890872602620552
-0.040906899459494286,5,6.111197306232961
-0.02441823869916808,1,6.205031036299386
-0.11668358548921062,13,0.14879014969864915
-0.12558474782615886,6,3.3840114977350857
-0.11754775427615534,3,6.258102241335568
-0.08450397216422044,13,2.518893734986475
-0.041098629601832436,2,1.6849179633873428
-0.099344723274011,6,1.0528691976579378
-0.1017291024907273,17,4.328040137799089
-0.13908643259094577,16,1.3905688520779083
-0.10008649802588006,8,4.931967878704736
-0.07655041021975417,3,4.9243564761454275
-0.06010949339789421,8,0.2744227160570587
-0.05793688651791451,5,2.549918994929816
