Amplitude, nodes, Phase
-0.00801501572863213,15,5.6741958798307115
-0.013301163474675349,19,5.934884317588433
-0.01029380189915712,10,0.8869336872698583
-0.008563593228415788,19,4.874586728595837
-0.007397022168473036,10,5.714645006333012
-0.009710619196215822,6,2.8323395378205625
-0.004795149739700346,2,5.293588026816505
-0.005682092273718815,16,2.55992579357459
-0.004810723499311822,1,3.9920677164969827
-0.0054583084967837064,2,1.2081236229714138
-0.011630218104208355,5,0.7627230912655231
-0.008584719761453787,17,3.0889891764863098
-0.0024751503548317705,12,3.99191407566309
-0.0026838653743678186,13,5.620947743240917
-0.0025009682824852723,16,1.573129025266096
-0.0042345185554469415,8,6.075873482355633
-0.008934838775633603,9,1.7578482031061826
-0.007038324800874317,10,3.3196316231270995
-0.009382835838191505,3,4.201784209678206
-0.0061453633393447685,19,0.7571474838870464
-0.004443004613825397,16,3.3629633562788173
-0.00404484424756996,19,1.09006485205501
-0.01232705314875624,9,0.27931670420993443
-0.003465394151509201,19,1.7333910871207194
-0.004676127017983131,10,1.2596681177413978
-0.01377754926247814,15,5.762685937607679
-0.011870442361255222,13,5.884741170026572
-0.007844788622980227,13,1.4332247157924405
-0.012255804885027958,9,4.593892257563298
-0.005692212063543764,2,2.9557992765544143
-0.003079423005864281,17,3.22759760568967
-0.01120982662575851,7,3.4785881275190373
-0.004417286382105218,15,4.981897917460085
-0.010201203517506623,11,4.334349722950043
-0.00930770121765412,20,6.280874954343775
-0.007083226882739288,5,5.0124362091287855
-0.0038492360893713443,3,0.7289251784084114
-0.013980599265430813,18,1.6990041605899422
-0.0030203264043389376,12,5.8455335857197275
-0.003163734247402737,16,4.208556550276481
-0.006690159553132012,17,0.30622909796498404
-0.0033680199229424203,15,4.888214527084521
-0.006191638942071373,7,1.2346156280909164
-0.003795594075843109,11,3.1583248501086127
-0.0050331354161532,20,2.9766344038086596
-0.011864825493901651,4,2.824556481480783
-0.0033380131863582855,4,1.3573471305900242
-0.003931838117433053,11,4.694871279717676
-0.0056028604458116995,18,5.345983287258037
-0.0028014202829621283,2,4.263543655838328
-0.008532536594032279,12,5.199109876870779
-0.005027139529071269,19,0.6127343652177315
-0.005834106016525632,8,5.991187798631348
-0.012580500937478575,9,3.01067605354305
-0.0048618584077866345,9,5.812627095147465
-0.006084336907892975,5,0.46011393881892504
-0.011019863598916596,18,5.012171490386526
-0.005234682790258351,20,5.241031482061391
-0.00953299830864945,13,4.447970043143655
-0.006662218712486486,13,3.738295073022974
