Amplitude, nodes, Phase
-0.12898528985909266,19,1.221355911082776
-0.12827956515390224,8,5.2717307681086
-0.06366643976371467,15,5.721617430092705
-0.021173552822581505,10,5.554370762600538
-0.13967127686844427,16,3.9844684938411596
-0.14178595100892605,18,4.8651609203738175
-0.11262227192632594,6,1.4713922297734832
-0.1391301579101315,12,0.8683669077871791
-0.09924084612087494,6,1.7659089243362376
-0.04678535529893633,18,2.4280950756493973
-0.0986247483662995,2,3.078009400579986
-0.023645796974820464,15,4.48989092385345
-0.11977929546382524,13,4.91761484463382
-0.1324783982575487,11,5.1402600275073445
-0.12760309739730621,2,3.2844260300244636
-0.10600541402520745,9,2.8773186282782612
-0.03523349989929792,16,5.027612771351154
-0.05992362848502516,17,5.070105239517431
-0.0977008774706506,12,5.205581894169009
-0.09384064427274444,4,4.977506602860303
-0.039475045803626076,17,3.205289143860331
-0.10416696932087817,8,4.98008382858386
-0.023109413730920285,18,0.8354459266939056
-0.13095281983256965,3,0.8062939400384429
-0.03172813824483964,14,5.918421338788125
-0.09660346728812881,1,0.45812231559439526
-0.05597930428251549,10,4.903580476574518
-0.11194560899824285,16,4.2329907834968505
-0.1497619837801512,13,3.467809442736322
-0.09530046724617935,3,5.793641819581281
-0.10064646159519271,12,3.7231223935033775
-0.018759061567976406,18,2.0512416943273784
-0.018901735726219417,3,3.583761291960282
-0.06787828016043984,3,0.942409916985531
-0.0559015611866613,14,4.038250969388291
-0.12701092262097485,10,5.433978425904747
-0.04675713777194033,5,4.678413585614161
-0.08037221977368167,4,0.15032557639730687
-0.11916725220408267,15,3.97336361574772
-0.033960388812600176,18,3.5868972601185614
-0.09138012497313192,3,5.183180108459775
-0.0911164115640965,10,1.4447935829700211
-0.1039749923007179,2,0.46723590148662225
-0.0985002292313435,1,3.775907651081108
-0.01593512431023844,12,2.5990535367498024
-0.07466327092498641,10,2.7363331344080506
-0.051833668521110314,4,1.9726472461346574
-0.09932043635973022,13,0.7414894768866803
-0.0945941629684075,12,1.246715108819045
-0.10666104359908159,13,0.6719612346799391
-0.03182913115591053,11,4.7238056816623
-0.01648676236738011,20,1.0980042403109398
-0.14550865764898202,4,1.2884115668834941
-0.14605882061050673,16,1.3242708664869272
-0.08875838358393734,3,2.898361512507773
-0.06596923822491699,13,4.292457700268971
-0.03767219226432987,9,2.1354863422721717
-0.14307209519035857,3,2.047786645911753
-0.13116884367089326,4,6.0728118096239765
-0.03606822955432619,13,2.2971318343308726
-0.06691247467008843,10,6.118347599357992
-0.10258479838854617,14,4.1374889416254605
-0.10994207279404006,19,0.206501926458139
-0.06135128379689045,11,1.220752393042869
-0.07066455254630061,4,2.432473613745731
-0.14945586884131562,11,2.2961925144643676
-0.1407126847466849,14,0.8633557094596825
-0.13345271340113435,20,4.6718118980684915
-0.12215366383588386,18,3.4179156796946093
-0.06189387097328515,15,5.7692503756668
-0.10556115209919809,15,2.6769858816857566
-0.10608939127651935,20,5.543750558314857
-0.14253672252086574,15,2.445318970278491
-0.04484606212546867,20,1.2839048510305777
-0.14265470245982265,1,0.9777731609519552
-0.040662154968794655,17,5.472372468942775
-0.11488111163141042,14,5.119411746893985
-0.12755423558371187,6,2.0915746807881788
-0.09783501715426862,5,3.7404213428335416
-0.12439584304580598,16,6.232692602714617
-0.12345324175051373,17,2.135075989019264
-0.031126337191538355,9,1.844983005586033
-0.07853985289731166,14,0.2061523724357608
-0.01686765705908139,1,5.679423202603069
-0.12995551730423793,16,4.765502981010255
-0.045847648992806356,20,2.9211983766948566
-0.03597709753969461,18,4.622302833923291
-0.07654180399086424,3,1.0446623882685206
-0.05561585372741953,19,5.41001178054414
-0.07339063145288811,12,3.4959834153768807
-0.0964742200854433,16,1.8510563838978489
-0.07568079024331265,1,4.535629054772102
-0.11318231594038738,10,4.7736580639691795
-0.03934157641613141,20,1.6508164964894259
-0.09078474144818309,7,2.9321759942613745
-0.13301210644255324,17,4.317348235048455
-0.1318205213424576,2,1.7882486392847536
-0.07628883093438092,19,2.8066090030303963
