Amplitude, nodes, Phase
-2.275872462491681,20,6.186908833665655
-0.9106783548465929,10,5.912966732011208
-17.66415732721899,4,2.8922939269063854
-4.516048354570694,15,2.862747848465096
-15.388467053610437,4,1.8348502742466364
-9.72675279778248,17,0.3947054835014931
-23.0754747783015,15,5.518280219789771
-0.7797858957313487,10,2.9726602191185374
-17.08533368349297,14,1.1360658631773175
-6.799909722963056,13,5.090709159271825
-4.187243806236794,1,2.5916661475049843
-10.336404829057164,20,0.2520191717596239
-16.882262761210914,16,5.617016923972046
-7.978096832847607,1,2.5877029756896714
-19.18544463523467,16,1.8639255800514127
-6.895491074147793,4,4.173647848672843
-8.87706069874996,14,1.0019306405264121
-11.823560456292856,15,6.259217518938606
-1.551284435064435,7,4.911023239015749
-10.950285885156003,20,3.2215683987113013
-3.452869502986214,15,4.3830276356010085
-8.2482945625481,6,2.3798226343815307
-16.592534265216266,2,0.16561902775182255
-10.316918099127026,9,5.584923291866571
-22.592528008103027,9,2.5475820250136647
-2.142371490187815,14,3.6222089582415196
-17.73897974601623,14,1.388880268588677
-14.718382372093837,7,1.8003219833768558
-16.06732054882567,17,0.11352408907593325
-13.889175859281734,6,2.300379731521176
-17.50238521937777,1,5.081887352245197
-18.14923361209228,10,5.1789299854646
-3.1250723021382436,19,0.8003636595207605
-22.996753289772162,6,3.9163777166262057
-19.843836200133108,2,2.8624400042010936
-13.120193808556634,20,2.276755491467972
-10.399060128498311,10,2.8061748986918764
-19.89068711338137,17,4.134920126530613
-14.177665659468841,10,3.8103814673862
-17.486026933441384,15,1.8721161346144521
-0.2296490661229258,18,0.265132764092411
-8.81211000253551,4,4.651373744869323
-15.096576427787689,18,4.600078851787872
-16.192189632818412,19,3.0721395249680725
-4.605019975524392,14,4.043524722863418
-9.615227802941414,20,1.0051710205579218
-11.765959092572931,2,5.154408436639198
-16.889446151844368,9,4.134241138227592
-0.14990639855586513,11,6.061003880679355
-5.623258809405187,17,5.725688782415554
-12.02615837575333,16,5.214516832114997
-6.300957006363301,17,3.524367726983251
-7.056388423979138,16,2.2631795370709553
-15.808431969829746,18,5.042692290513468
-23.017517179135872,17,6.049429225049207
-5.723100640079448,3,0.24164023759112932
-1.8182933866369781,9,5.9629252240630315
-10.568179084527578,15,4.163358903740133
-8.835927980280475,6,5.0493704201840055
-9.670741429558632,8,5.514298055482499
