Amplitude, nodes, Phase
-0.5859183850830344,9,6.119841922737791
-0.6699580038941974,14,2.89957852667803
-0.5993224392206348,19,3.155982740177801
-0.463249643640918,16,1.6417242108950862
-0.047715380487595764,8,1.6283218299280493
-0.5973171642800997,14,4.0456996322015915
-0.43904114663409527,6,4.150624194278532
-0.6688731195754524,3,1.8917995175154365
-0.5883900524725667,15,6.033987713735358
-0.089288687638265,15,1.0087859170574538
-0.1103475230159866,13,1.318008505457525
-0.16469555384242918,19,2.4190319621461764
-0.6291292741839006,5,0.07335517502043655
-0.2457763655457736,14,4.211097310509506
-0.44414406494801173,13,2.1950739735423044
-0.05855483839782912,17,5.4819903671051575
-0.2863052254456433,7,0.594022227455459
-0.5745823935366082,20,5.649902019466125
-0.7035947795467012,16,3.6968421196289163
-0.25760911358122257,14,1.5577630427941704
-0.4071875323701364,19,6.14331396874715
-0.2747483342967089,20,5.413170512704781
-0.6974038875866535,11,4.8939095275918225
-0.05821917492232288,9,1.7499348803812236
-0.2507009798472065,4,3.2150696732319046
-0.6797968641392929,1,2.525632922289436
-0.0814517403089104,8,2.203131191011353
-0.048885058046162846,19,1.0321227699528848
-0.6866085729979622,10,2.828606452344731
-0.6816514262751485,15,4.662031959990288
-0.23420860544976585,17,3.783063843592539
-0.024070589000919004,11,1.3055818285803267
-0.07996108148084294,5,0.7222400860801695
-0.20458134973209285,8,0.807902830166343
-0.027221426024686357,17,6.068339796762338
-0.07438556674708904,9,5.1735881936701995
-0.2607960229234046,8,3.2549048582629716
-0.24310651322185045,17,3.8248009780418393
-0.13193247180757917,1,4.763228054919489
-0.4668452086276664,1,2.810081563740973
-0.31011611518503224,19,5.585562697649669
-0.08220376018044033,15,1.950716258974501
-0.20202064730288471,5,4.516596318182402
-0.44781440765626535,9,5.253904183379486
-0.1625765600719169,14,2.5872737988409815
-0.11780427739624703,4,6.065980916688624
-0.2778858497622692,15,3.8880090179761053
-0.2746873878894298,11,0.5903844753207835
-0.06377123003704144,9,2.1263549308036382
-0.3168934210842954,10,5.459802055805117
-0.6713104268892444,11,2.8460462265144297
-0.5395270007362538,6,3.7515120284509633
-0.12782072521141635,4,2.4430869483251256
-0.3552181027157459,14,5.855975439586702
-0.09988801806294932,12,3.1403829848146327
-0.4153652034963643,17,1.0884628510648278
-0.020904413355824297,1,5.499471239153798
-0.6715724715687238,20,0.8088349700356988
-0.02161745810807867,1,6.209181214199714
-0.22034581759516841,15,5.040325348336498
