Amplitude, nodes, Phase
-0.07669245370191083,5,1.2768872819689412
-0.10893000819591715,1,3.1094208887309387
-0.06097317952994475,18,4.992484297536233
-0.019474605725654324,19,2.276485408505704
-0.0648177225961346,9,4.849392066574811
-0.10005472482635648,5,2.3649937453339365
-0.08049237174373478,13,1.409554353552933
-0.10162159851368342,8,2.4627987108654215
-0.13904070716477385,15,4.954920623073844
-0.11478954738773631,13,3.052016827300911
-0.11811675117821767,8,0.21913320829244523
-0.09278625731987013,15,1.8864445338729032
-0.05899127145066193,14,6.10266574275429
-0.13201671292395611,16,0.5223988256980504
-0.09022543741017808,19,2.0837853478172588
-0.11064273816113804,13,3.6625397563027122
-0.058665994039725035,4,0.09356436935741214
-0.07730304944280961,1,1.6924386121610495
-0.13260036151627463,10,4.874794610470363
-0.13420009996917576,5,1.064688387349486
-0.06375327715068974,12,1.3380465853826742
-0.06550050479571604,19,2.666296534417104
-0.13508292535064323,2,0.8323826295277654
-0.09041012255037094,3,1.174900860286473
-0.10438033886023969,16,2.129442536935923
-0.0713680377523461,2,4.990014050834043
-0.1307190364263719,15,3.6591552162570498
-0.1396355546760003,16,1.4741068243418405
-0.08986145273146343,12,4.722508025074755
-0.08110829845944373,10,3.6562562454546566
-0.047521207363224335,15,0.6106663293065161
-0.03882432710716799,20,3.3466448151172306
-0.1424930464559342,8,2.1360501216903653
-0.03598385310893415,2,1.8214757041364888
-0.07095141365505284,7,4.469791258662339
-0.021028402260756706,9,4.182765526692404
-0.04631342041229754,7,1.1563918396738497
-0.05012490076472364,17,4.994817525076787
-0.13763437777015525,12,1.1029718505485133
-0.03547124650796825,6,1.3928156125182727
-0.03642966910128187,5,2.1983538398164115
-0.050063428095734615,9,0.2388501383604724
-0.03166191967691864,5,2.1047143307693026
-0.016545416482783896,16,4.64597142598908
