Amplitude, nodes, Phase
-0.11625925088379865,20,2.6724251788941755
-0.18368992819962798,6,0.3617302038770253
-0.15632309186787485,3,2.084459512999782
-0.20808956670659584,7,5.85682110928081
-0.15782931349838708,11,4.858325507085444
-0.06426427074690477,6,3.8322808091827594
-0.15080143698013548,20,5.224887988044725
-0.09713421893498736,10,1.0209538352456236
-0.017827018835356746,12,4.3271527654224755
-0.15037638337957626,7,2.4204145081589625
-0.0797847174200875,14,2.2028252511886723
-0.12388262659884525,18,0.18357553512471553
-0.1179009911323319,8,1.0135074061276836
-0.09850652770198112,8,0.9297351798656138
-0.11790701454426178,7,3.843027243641624
-0.12361296496914853,10,0.08748218379299391
-0.16312828103679222,2,2.0542548732542505
-0.113159042010972,17,2.0983789302555524
-0.02605631602287624,7,5.634952656242274
-0.05720671663153353,5,1.0266133952078929
-0.03020185681281551,19,4.115991557831533
-0.11302961869801532,12,6.208499253090286
-0.19041780582083623,8,2.254017468075533
-0.05146163504691979,14,6.02856954018498
-0.028488749728123042,20,0.3268807656204698
-0.14394772356185176,8,5.676769990160571
-0.13757341782841093,15,0.642712269981468
-0.1895637684618064,11,5.286196457759037
-0.13210908381109915,18,4.2773936672556765
-0.07253987419305061,8,3.75289497548498
-0.09701023425559215,3,3.949911058087515
-0.09280187316181189,13,0.6594879827100163
-0.05778830662922224,8,3.8024996852917075
-0.02771585537134292,20,4.666112017536766
-0.10791458552241615,9,3.4763847906327774
-0.09160177688309205,16,3.2485814947484024
-0.08416828172610497,11,4.9576041245113585
-0.14761111025892715,19,4.704304632005804
-0.06246229994768972,17,2.355565615501736
-0.20121422721585458,3,5.058377390860401
-0.02341751630491157,20,1.5052507001087034
-0.17018744666714825,3,4.722376015787541
-0.1667470368257839,18,4.467184185372148
-0.20763337560768036,10,0.2247398849670701
-0.17518446593469955,15,2.7915312106649433
-0.0666818082996053,3,0.9606150758003912
-0.038937826469354134,20,3.526268790514108
-0.2308562318815499,15,1.4830659418065486
-0.20669596959586106,8,4.353489816127348
-0.025784455578261416,10,2.1296919921453554
-0.07567818655353911,5,1.8939306952022883
-0.09286340155197122,3,6.174202754831978
-0.10355352022874857,4,4.2038280717778305
-0.030518425748894767,2,1.7337059444990577
-0.1667484560710485,1,4.050055607464523
-0.08179192025596496,4,5.545050422018575
-0.10012979308584029,11,0.12787790143844627
-0.049266647738023105,5,0.8441648761975741
-0.047201118685250676,1,1.0859955641865824
-0.15055373087456864,13,2.992329217713458
