Amplitude, nodes, Phase
-18.037431458933394,4,1.538185159156418
-19.413396799454215,8,3.126748079284285
-9.428526649497023,8,4.133826499747968
-2.842840479586823,4,2.5578663656143967
-20.707700592211854,17,0.569079311934461
-12.02303744694306,2,1.4427410933576426
-18.548046972693154,15,5.016125098155655
-17.79850187503659,3,2.348888127269368
-3.782468658936453,7,6.001293247692309
-8.603155434793509,7,1.6394196182944185
-15.648594079739897,3,4.689657353558301
-16.10541939389093,9,2.3259551191630705
-16.320939247574824,6,0.2537812722047136
-7.694257208760467,20,0.013252928342921673
-6.995175393389872,13,1.4498385222263885
-21.233102044942147,6,5.168977887334153
-6.587394206772201,1,3.5189256606135157
-4.9254620609028334,14,4.911672408475959
-15.984538867912613,19,2.157427993858487
-6.928485073761198,17,3.5943800866068836
-5.7009620036312185,10,4.078293730918688
-11.4753010435139,19,5.911459023138511
-6.015762105962604,6,5.127668367178101
-0.8905136770165576,11,1.059046006427516
-2.443262556565908,20,1.5874300866819029
-22.14617451377989,16,4.462675702078953
-21.500783443454416,13,4.973486360618754
-12.324770422586633,15,4.369314333245318
-2.4985756867811655,8,3.1742363905504245
-15.44627402449903,17,1.8727691695986948
-22.70880734827367,14,3.0430240122088126
-18.39060072470489,3,5.154795292773096
-5.364110685631668,14,2.97715310165316
-6.8059199824722105,17,5.515864628362248
-12.404604575678002,10,3.1978702221653688
-14.561531739550762,16,0.5432273721521557
-19.44359580734939,19,0.24015971895115282
-10.369844801579825,8,0.7261458110797477
-4.101918955680464,18,3.7400158512871546
-10.243886821575286,1,0.3039142066451312
-15.637920498106991,5,3.501973894535938
-12.575096400570953,1,5.054324814946619
-7.123362270114229,6,2.2746732643402687
-4.145100870193419,6,6.234762917981665
-19.11394472921759,4,3.2179206665705964
-16.122921335186163,17,1.144673370886944
-12.917472639729239,10,4.464060536943835
-6.2047615186300265,14,5.099053779490958
-20.291737455758625,3,3.516543254801069
-7.7662011223011005,1,2.2772637195281447
-15.693838782685967,12,5.228797212745878
-10.859424401567267,15,4.459035950583204
-3.2907826472195922,9,4.1192636461971945
-14.158086279350853,12,0.30223574359234073
-18.63452257724892,7,4.701891001164005
-12.952498497950506,16,5.1782126115029135
-6.584027919612411,7,6.156399307458414
-19.545895011583912,2,2.2111416492918723
-21.75148623993119,1,5.374377464240607
-4.306178694283989,11,4.257432224967229
