Amplitude, nodes, Phase
-0.051790706201571855,14,5.189641573132941
-0.05182282061483348,9,1.3362143440784635
-0.05583972447633627,15,1.5288992993748391
-0.023844171108641777,9,3.011297854309575
-0.04255295206595203,13,3.2219885001969932
-0.06224134459869885,11,0.9081471228618051
-0.048845583242166396,18,5.1660696742479635
-0.03956916843805389,3,0.06227003581866223
-0.027593941480410306,8,4.162490875904763
-0.044756245641872826,5,5.67903332611305
-0.05181279465181169,7,1.2319654958425854
-0.04170983526097935,11,5.307149141958205
-0.05705920576062009,6,5.296281008097171
-0.07589481533654499,7,1.4836103132216782
-0.021728120818697117,2,2.1753620341929873
-0.028732328329480937,12,2.493208749551991
-0.035650855482057126,3,4.569380747344995
-0.054885150744843965,19,1.698183195543673
-0.03342783459283702,1,0.25501416919751035
-0.0434574888013661,7,4.036331718616827
-0.028650862990566267,11,5.558695361590483
-0.03851331430803248,11,0.835175201374073
-0.017233311785127763,8,1.3846138248217366
-0.046898604850574385,15,0.1068352337459347
-0.07518893357764753,13,3.7931929534765296
-0.0752271773704103,8,3.2781721341672845
-0.02636274973644,3,2.7187326368466205
-0.026558271157382168,1,5.51798966934691
-0.06325370730389965,19,2.600738823978654
-0.03323043698731469,11,2.089091882106032
-0.04445717518980623,6,4.613486056623658
-0.049762991536235396,19,2.3534529338942596
-0.020336041110901787,16,2.2772285884564583
-0.03856496473411607,17,5.289800470499434
-0.05771488650411063,20,0.7481648837454183
-0.04037602156657054,6,1.9740633199124642
-0.016285577226907398,8,0.8122004979847136
-0.04463714312753081,5,6.018452364840496
-0.038263210938144734,17,2.6038378755138614
-0.025306096779888695,11,3.475401347620881
-0.02566290483635661,3,6.246162730073108
-0.03871946611681786,18,3.3714281536241706
-0.022158441659662236,15,0.3139644396946657
-0.06664556197161131,8,1.6353975111895878
-0.02723392533205786,9,0.6752845372904603
-0.040110214919050015,18,4.833282374903736
-0.037343732641670256,5,1.498771201944518
-0.024797346256862685,9,1.2749131719420566
-0.018415729902414333,14,2.3046909818803383
-0.04673038858120231,18,6.235340704370323
-0.06242405644054397,14,3.9369378795549497
-0.0641092672888243,13,0.3733704208723106
-0.016916483725515918,1,5.760007396676159
-0.04623324357284979,4,3.0826383131835633
-0.05682877013191075,14,2.928311697925881
-0.05055761945765345,3,3.935316885833532
-0.04040208324209893,9,5.773781169673792
-0.045584739177130934,17,5.201177705926404
-0.035998469218277214,13,1.91624641731561
-0.05997061529481572,8,1.4860849087562418
