Amplitude, nodes, Phase
-0.5643230344761656,5,5.744801196087063
-0.7041514313936271,11,0.42345798632238846
-1.3824064441981674,2,1.2641159038578753
-0.3672654298238672,2,1.686319837727261
-0.300103746810481,11,0.3069221606078373
-0.05863204699716826,5,5.464308953272788
-0.9815924793415755,1,0.9513522859383294
-1.2769259170779212,4,2.8133551259901646
-1.0961652936903263,2,3.1322250687910413
-0.18998994683259218,6,3.5665306937907335
-0.4964863719161259,11,1.0244099651501353
-0.8145480063888966,14,3.656173033901381
-0.5195125604161289,6,4.705222200218623
-1.135448728623023,7,0.09589122846108371
-0.7621113412784959,10,4.8204481700255934
-1.424186154428054,20,5.6116131774246645
-0.45781124891624053,10,0.7635529156604527
-0.24430924865875292,3,1.8150853169297283
-1.1806829201105415,4,1.4451260535297368
-1.5197159032393717,7,3.1564497584956523
-0.12185710840550944,6,2.294774279011611
-1.1789097663011983,4,6.193752222686089
-0.1852230426312812,17,1.5713891101876816
-0.5423825838149874,16,0.888519439902591
-0.5260769226676963,13,3.830253694742168
-1.36847874127474,12,5.233617587181094
-0.14443916007913132,9,5.916048019128337
-0.5207229636283721,20,4.895059241499235
-0.6296082005159538,13,1.6113712829448357
-1.2378557051128438,15,5.524860740719527
-0.5019525752680585,7,0.5176064306076004
-0.050752593522658214,10,2.1076964814637273
-1.3428447288105134,19,1.0952925654068697
-0.05612664660704671,20,3.0371585419912144
-0.02385966508092532,9,1.2649462306051138
-0.8766966347053895,1,0.6415671018901887
-0.16052167967928777,19,2.7991423666550217
-0.9188840227822581,9,4.969889118794039
-1.1731577614851023,5,4.261406919215137
-0.8301622315476009,2,3.1072521808078766
-0.20020811132791205,4,4.7059060060018805
-0.9228944507127225,4,6.2170601752574
-0.6005553340231791,4,6.079451825744582
-0.07939015183586456,14,3.9294571473209707
-0.27186468152144516,11,0.5841256964656255
-0.26218739009817854,5,3.494256305288297
-1.0298781169436362,9,4.5802518150320735
-0.5397759855977272,9,4.375980834451232
-0.2823722723910386,14,4.800302150247401
-0.20959717018702662,10,5.922926526157173
-1.5036530510498305,6,6.256649301180506
-0.9092411431921529,20,0.8454352892531722
-0.3007376216368667,13,6.203063995711897
-0.16162640557986285,3,2.2533729236064977
-0.772504620363243,20,3.2185216171560302
-0.7085803754160086,12,5.757992519303278
-1.1311799544379535,8,2.2109852799227387
-0.23751363289561528,4,6.124414975649834
-0.10630356130279962,14,0.2348440770083036
-0.46710900426856167,1,1.7551968823525017
