Amplitude, nodes, Phase
-0.10095491658759172,14,1.311817915752594
-0.10514455527614114,4,2.3367540687864694
-0.14322984447900466,17,1.2560948014495201
-0.08332571888013723,10,3.511091428739216
-0.019591417996138397,11,0.7289847603573187
-0.03686419917807475,19,1.8794120848537146
-0.17205432854199781,1,5.0773974293779895
-0.15612614036908873,15,6.189100990909465
-0.10010513123642363,4,3.6573465089323016
-0.19398733155027742,9,1.1627887371613537
-0.01711839823986256,6,2.816657450214178
-0.05033505811146188,3,5.639847002209175
-0.09992756445072266,16,2.1150181799270027
-0.16039160506236205,2,2.1459664592622416
-0.17236195360762546,14,4.776867298924137
-0.04334400671502339,14,3.223382754576849
-0.18029287397104016,6,0.9115988691772201
-0.050533313635187066,10,0.07502088126296792
-0.14580583995947766,2,0.43856285777880893
-0.05240857466883589,4,5.694165444288795
-0.1290403178058847,5,2.577246574136163
-0.08207610698472605,15,2.896642245048973
-0.09369798869262205,6,5.070074721718925
-0.04466787902549409,19,4.025421766710255
-0.03601015951653313,7,2.550015229394797
-0.14543551106110536,8,3.570997212501555
-0.1725745986798315,15,5.691512603161373
-0.08192030654176186,3,4.746994250540806
-0.2115663172056917,6,1.7388737021729685
-0.02862279914849173,20,2.8741854457943945
-0.030811422378072054,3,3.2743660647786568
-0.15262946297230756,5,0.8044038330624298
-0.021994797353487288,12,5.558223173610905
-0.08438676619326659,1,0.5585647562585015
-0.043125377552942976,12,4.671219227523572
-0.20815749873540634,12,2.4718184332084148
-0.2014475378958614,10,5.020782257944905
-0.12123255589869783,3,1.4235490771832804
-0.020388001236174104,9,5.054302501232861
-0.0854156120150256,7,5.905398801059357
-0.14298912236417033,14,3.7105237727187768
-0.04073244255186587,19,0.695928585735435
-0.14632772555626172,15,0.6488035702248126
-0.06998418951669132,11,5.669062221083665
-0.19192332769842313,4,3.68874240551222
-0.13186474889089672,10,2.078161613281049
-0.022523223206433712,15,0.9484210603364116
-0.18085143155003425,11,3.444959737203627
-0.1923636883430418,15,4.007144143431353
-0.13018019433882944,19,2.4145517940439585
-0.08702334400527696,20,3.0877209760890594
-0.06054607338077083,11,1.4042137373296226
-0.07077325964952699,7,4.714582092176174
-0.1268685597696651,14,4.3801881573363195
-0.20544274845809057,2,2.1357863234568644
-0.15662372956934628,6,3.6290852981533326
-0.1584912672986699,17,0.772398972521602
-0.08675190414935637,15,1.2694675844236707
-0.046537239050480295,11,5.053043324386485
-0.08689003291858823,17,3.464391396655364
