Amplitude, nodes, Phase
-0.061665249370622795,19,2.9572950189690532
-0.12029430524108731,1,6.233596233232768
-0.1464347155158976,7,1.933935365905143
-0.09796654729172188,1,1.6593739589399092
-0.09318104877112246,10,5.524579017173672
-0.149418914265322,1,1.177894808882825
-0.06820113064535901,9,4.02140120670763
-0.13859671236526483,15,3.944844562481107
-0.04035177813349758,9,6.11349861113049
-0.053502662667690624,16,2.2453488947236786
-0.08403695124191349,1,5.737780593944771
-0.040966924027940235,17,4.398896757814475
-0.03139733624164558,8,3.0265636394773323
-0.04973574795257377,12,2.9096348235132328
-0.017412350556841073,20,0.4246894709764003
-0.10307432891729049,15,1.297148391866727
-0.05413368812461642,3,2.489803824464177
-0.1119014616604383,18,5.183899784887032
-0.055826383697935106,17,1.3392176436896424
-0.07910359144074475,11,5.612531478349858
-0.10445819404749762,12,0.738650977961252
-0.11527995421349489,1,6.223628798383626
-0.12927057845461098,16,2.8476276338202067
-0.1352899659682117,18,4.803463740270037
-0.023828912383245825,11,0.9984461828780782
-0.14667680553130674,10,2.072018201513615
-0.06027241280813168,5,5.690109801073461
-0.10871516794238358,18,0.07083162136398147
-0.12424229823925018,1,4.614972789340116
-0.049989028600787536,7,6.195412792588336
-0.043529021612581334,5,1.7315141395236613
-0.04171854783098553,15,1.3859496862900549
-0.09838330983071993,12,1.210691871963416
-0.11356142354810807,5,1.3528093266490775
-0.02411394043153645,1,1.5992713709522164
-0.08652452946574407,3,3.0725897652004788
-0.09460670640264628,15,3.7075988616386524
-0.059141747359961944,2,5.015042428222307
-0.14749205925078135,4,2.911813998768555
-0.11614533783721022,15,2.080155355630383
-0.06080725502358001,17,2.524078803566212
-0.09045447988036001,14,2.395500310193857
-0.13677988257193996,19,0.9884707878667663
-0.01734677881140623,19,1.67119290579098
