Amplitude, nodes, Phase
-0.11166987894906293,4,1.3788842603401263
-0.04010430810355211,19,3.7798294449137795
-0.07706176402835385,1,1.5954720307391854
-0.12300896904527633,11,3.800731462320262
-0.14858767389647026,7,1.8910129547234396
-0.1012664213551062,15,4.8758914477230295
-0.027846924276828104,17,3.364328536931324
-0.05683172995086603,13,3.458031671732386
-0.06294085748708994,20,1.4176035064145465
-0.10922456706059987,18,4.995807864251061
-0.028345793479126663,5,1.6999559414156682
-0.10165152386217166,10,1.6020700387432285
-0.047885753603191514,2,4.838588258184022
-0.04358236542746893,1,2.4715158238511656
-0.082609999468614,4,2.5818492872090157
-0.07122175273173167,1,0.3468085715445089
-0.11124971229222616,7,0.5188913442732981
-0.05766726449120672,17,4.478768766812933
-0.05766574641788315,9,4.051372034742228
-0.09384021273239239,8,5.8383708352540395
-0.13433842170793714,18,4.80818856846582
-0.0833577450407688,19,3.446231742007915
-0.04545807175698095,7,2.783433450267717
-0.020337032078487822,14,3.1412771610323906
-0.07077869187757527,16,1.5083921215915113
-0.061619474042205025,17,1.8388888918828954
-0.03827489886350345,2,0.39776623501502784
-0.037366162047929655,11,1.2973884240846056
-0.0408313230831486,9,1.7371435960080823
-0.02641836279540359,15,1.8754282215707805
-0.14535613551990711,11,1.7356109674514417
-0.031804390769851205,3,6.188839192324645
-0.034280204592360794,7,2.3814604271292463
-0.026758805717298086,11,3.821647391382267
-0.1300181985422148,4,2.51027976662059
-0.05099611835742852,5,3.6625138462812483
-0.07394260279758126,2,4.425715259549385
-0.14200740620594637,7,2.9603790109615202
-0.0877048268379326,17,5.844535046695588
-0.01897512373986642,2,1.6129662935002809
-0.0801136512387298,11,1.2933754884244766
-0.05895722675923609,10,2.5303390893119833
-0.12023326156247342,6,3.0482917863424053
-0.1056492164152433,14,3.962875693200748
-0.07458645077431167,6,0.1580587821773243
-0.08396013916643222,5,4.764696786779399
-0.09921643516107163,3,2.1971514663137177
-0.13834304555751636,12,2.4142944261351604
-0.03886986980721242,6,0.654750457401319
-0.09854043917986184,18,3.1560656310313537
-0.14014901504786897,10,4.684443286471225
-0.03700620854461775,14,2.9550094211226194
-0.06063110392520506,2,3.7606636212106537
-0.0586135906588454,19,0.28431348505191617
-0.08457015644146805,10,6.076011220307809
-0.02614976423076315,7,3.511252426645292
-0.08689573406890984,14,4.94169225995541
-0.03175847497771101,3,2.4453765065179307
-0.07548593292194686,7,2.697827207490916
-0.07515408898149871,12,2.752235069254964
