Amplitude, nodes, Phase
-0.0072992217432296105,15,2.4102130282808796
-0.008707399272713256,5,4.863695273130063
-0.010381277321414724,9,1.0404896394007461
-0.0038484505065650067,12,2.34704994362655
-0.010723268084892948,4,5.9423334474024685
-0.0037617887511335914,11,1.0416126528917393
-0.010051943790049683,8,5.511629643441308
-0.0069797474396824915,9,5.5482064191496825
-0.004697986278003946,11,3.369111534325735
-0.004647256441583876,12,4.415226423159877
-0.00703398805962944,2,4.24268720233268
-0.007847508136183854,7,2.912642054831551
-0.0069824838868311374,10,1.476799751085483
-0.007339724410582176,20,0.589100808131291
-0.007489215269821667,18,6.1354352419822495
-0.004980485133115206,3,3.844251042681741
-0.010015213227493314,7,6.085280189761056
-0.009474630410871872,13,3.2215838839195143
-0.0029552309467648277,13,5.638300970015023
-0.008082279044320176,12,2.484550585427444
-0.009503180981329355,7,6.052394818848541
-0.004093144118615923,11,4.721216280469078
-0.002933471992956172,20,0.7686351642390886
-0.0032655484137778384,5,3.7739474420261856
-0.00418448489611733,2,4.342195991749155
-0.0025779389458861594,2,3.095463357451987
-0.0031038684878738117,8,3.547240805273217
-0.0030777963804623464,14,3.466055126442239
-0.012379970423706112,7,3.179314938499404
-0.009638900895788949,2,4.9272049614448195
-0.003255982647378622,9,1.1245797302083202
-0.006112152843265195,10,1.9574581112507237
-0.005312576055271325,15,3.4976836078404903
-0.0033366370955962912,14,4.616714010865589
-0.005332674856810063,17,0.5067488606104775
-0.004945934774495401,10,5.832859890750858
-0.0033826314726726446,13,0.043534774841093735
-0.0045275798965854,4,4.963242271688795
-0.01413788648074186,1,0.42004320283831315
-0.0042394188871125275,3,1.1543841917849071
-0.014145123830738342,4,1.4035060288503847
-0.007928515033947167,15,3.4864378379861436
-0.0025233946568689117,11,0.22885291754075973
-0.004058502055949794,15,1.6036986992527211
-0.013626208006953196,15,3.45692769844035
-0.007945558997001275,10,6.149634660878399
-0.00833648421520682,16,5.694738367852324
-0.010221922435935196,5,5.5873171399903825
-0.014867972685704393,4,3.9726146883378037
-0.004233211130470647,14,1.2318563779405587
-0.011042182464748753,18,0.11741454337815821
-0.0062036299884793075,17,4.527225973381396
-0.013526135872951634,13,2.5489256840324037
-0.006558881922717372,3,2.9636019506453097
-0.002580275642239104,16,1.6621187847436225
-0.00264683243452493,15,0.9503680582756592
-0.003914736403169493,7,5.484601011222096
-0.011649824818824688,19,1.5179424616381951
-0.0050269042200008825,18,1.0285662290269588
-0.005449505509427088,2,3.6673604423191732
