Amplitude, nodes, Phase
-0.3619157314531697,18,1.1902899689647803
-0.19985968984526442,17,1.8522826375205625
-0.2667041446022844,9,1.7670154317911655
-0.04957591734056994,3,2.2040354545532335
-0.4479623880450415,7,2.0603526471812708
-0.25869710409675606,13,0.21298796404369766
-0.03424587734940904,20,2.701611271108162
-0.5007366553611573,4,1.96867330641626
-0.04593482531367139,8,5.102322336173758
-0.5128988515214352,18,6.137445790869633
-0.06138880871385904,9,1.9622250289505296
-0.22246560559341794,6,1.3389651100176554
-0.39895162847263377,10,5.201981591553777
-0.11189791226542221,6,2.8493267389992605
-0.18674415570021907,9,2.8164842627731983
-0.262239653853759,15,1.6982020198135614
-0.18029900545871475,7,6.001897845483798
-0.10500227298336683,14,0.9491842633946502
-0.3185129458440725,14,2.7874112364924866
-0.45298949967007357,5,4.882749091077141
-0.12326500159686041,3,4.4847857083461165
-0.14851759126918473,9,2.9760777045280356
-0.4720311596802163,5,0.8679255289300332
-0.17626392069914237,10,3.9722105127414613
-0.17322202320529806,17,3.0977875524508742
-0.1794731336987463,3,5.120601696194214
-0.35161804901003213,18,3.19182086429395
-0.3779307053346286,10,2.060083474219154
-0.10189593150530825,6,4.821809687840353
-0.08931592112201772,2,2.0881052263731084
-0.03155017069346908,12,0.35689955255740735
-0.304818228816205,12,2.7087975875591708
-0.333104615820015,18,1.1976275283516573
-0.468494670646137,8,3.068183327074289
-0.26790840561890183,1,3.9721907096839564
-0.12591749711583133,18,2.9827076665144134
-0.29207135666610157,3,1.667622592230376
-0.5285838516466513,10,3.881972735512155
-0.5257845531226812,5,1.3499647507931838
-0.05834097085160178,5,0.09892720651088717
-0.14025548411500993,19,2.6048088885214526
-0.16874805078907334,7,0.8942205672745971
-0.041980978165867454,11,1.4455981125791437
-0.3987479889065633,20,0.3197401864445364
-0.3141953911275714,4,6.094497349275132
-0.21620330890126144,9,0.47955366831542384
-0.09623601101436322,19,3.1454584850827403
-0.19785817849634174,12,0.7939039088417006
-0.25759829701674264,8,0.5136101558693731
-0.183981709780143,10,1.9333231902816306
-0.042562997888241756,13,2.7010059852400095
-0.16009445170209058,8,5.274310276668143
-0.16162645861065345,4,6.026115084894658
-0.2110875820744869,1,0.8887974864472202
-0.20364656117982338,15,2.1007250442635788
-0.23964364869535054,11,2.0648865385071673
-0.07776628748680578,8,0.6162812405282913
-0.14699210750185865,15,0.35297452351028236
-0.2816985276732332,12,0.09630864329284626
-0.5319406601162203,16,4.508563026367282
