Amplitude, nodes, Phase
-0.10536749091736253,1,6.263086259434347
-0.0824290112149101,8,2.57399266439013
-0.05370467317043394,17,4.17020885974489
-0.06547112560647808,18,3.6989479235783125
-0.08186175833414103,4,0.2705455521238181
-0.1362390435715446,18,2.1344767063746324
-0.152727749721571,16,4.699534087434074
-0.05093640282033925,5,3.057831985746663
-0.2176973014432727,15,4.638097292155687
-0.053903192476843526,3,5.443253003869189
-0.08780477704794191,20,5.536615356846157
-0.19885660738491517,11,3.015353180540705
-0.06711547249652927,14,4.907921656880453
-0.02858238438933424,9,4.572611379637293
-0.06432115077699666,12,1.8016834758401314
-0.02752440545377272,8,5.542916305934208
-0.051117897437540284,6,4.171344010362747
-0.11850986842407944,15,3.337599698706855
-0.1424576006035484,4,5.076005303471871
-0.06063227926186744,7,5.023577767089479
-0.21320728402727523,8,1.7755941566529856
-0.17826678413654407,8,2.840042954792851
-0.030374556650918903,2,2.3817241475713553
-0.06661349081856607,11,1.6615513689198376
-0.08255376397511037,6,1.8925756546163537
-0.08882852259426102,20,4.662397455125192
-0.11483210808995516,1,1.309560613502512
-0.05823708852071999,3,4.752183960074741
-0.021443645140431573,11,2.3387872409722417
-0.0959241405884232,4,2.192472562479991
-0.05561120452630948,17,5.359337866123774
-0.01986449594300422,18,2.9218756843418423
-0.22433125966333584,2,5.577386431942286
-0.23342257494092544,17,5.968132881844367
-0.05719068918825229,6,0.1179554082963423
-0.1699189218179883,17,5.0146298554190105
-0.04111679085495981,1,4.532876891995065
-0.2147801677723915,14,0.5776305230132008
-0.20444968201732827,3,5.588050327363001
-0.1479570499169578,6,0.8522401736054375
-0.13569324268143934,11,0.17996669658278133
-0.11683844858730984,6,2.4030077126155986
-0.06352439369350704,16,0.3499896811262994
-0.13891809829191057,20,3.467232158528065
-0.09987067452003988,14,1.4584464809695519
-0.05372325695211152,13,2.562109595421836
-0.13305387922782114,3,0.9851108513223148
-0.07184259868331355,17,6.252021268669688
-0.07851471403749279,12,3.2086989872597074
-0.16384154076935897,2,5.763990381998768
-0.2129770823321782,5,0.21421131305866986
-0.10997400231150109,17,2.8399423520633973
-0.1594106992396555,5,0.1980693719144655
-0.1777846543482387,7,1.8257875170488425
-0.05192133004219414,17,2.5277095314200193
-0.030448944999537375,4,2.305596870702227
-0.07855349117961463,3,3.9303562779873564
-0.1977511698620491,17,5.470485991526754
-0.11180871672642569,18,0.9128376538645027
-0.10808204695647969,14,1.2197166232298975
