-3.11845,2.32784
-3.07674,2.53303
-3.08236,2.73287
-3.1283,2.93784
-3.24931,3.0994
-3.28955,3.28057
-3.30267,3.48167
-3.11372,3.54077
-3.19366,3.74981
-3.26987,3.9351
-3.08954,4.05134
-2.95877,4.19987
-2.88069,4.39124
-2.9599,4.5726
-2.97264,4.77991
-3.08602,4.92643
-3.1462,5.12233
-3.23397,5.31337
-3.1164,5.4855
-3.02841,5.66933
-3.00766,5.87054
-3.09788,6.06064
-3.11183,6.25812
-3.08621,6.45244
-3.25027,6.5818
-3.12631,6.74522
-3.1392,6.97177
-3.04202,7.14419
-2.8447,7.22534
-2.7408,7.40488
-2.6419,7.58142
-2.68559,7.78135
-2.55623,7.92675
-2.52709,8.12629
-2.58627,8.31488
-2.40601,8.40463
-2.30877,8.57213
-2.15276,8.72582
-2.13731,8.91832
-2.10276,9.12431
-2.07959,9.33046
-2.16447,9.52545
-2.20864,9.72048
-2.26764,9.93661
-2.30706,10.1279
-2.30503,10.3251
-2.36731,10.4988
-2.25232,10.6769
-2.24729,10.883
-2.26956,11.0859
-2.18957,11.2771
-2.02739,11.3928
-1.89431,11.5419
-1.93363,11.74
-1.7767,11.8825
-1.6292,12.0065
-1.70408,12.1969
-1.7013,12.4008
-1.68437,12.5998
-1.64725,12.8068
-1.68094,13.0163
-1.81743,13.1801
-1.78453,13.3836
-1.88571,13.5742
-1.88837,13.781
-2.02183,13.9603
-2.02098,14.1593
-1.9548,14.3424
-2.07387,14.5075
-1.92826,14.6392
-1.86347,14.8372
-1.79232,15.0341
-1.8732,15.2276
-1.84815,15.4291
-1.91511,15.634
-2.03701,15.7933
-1.90634,15.9359
-2.02404,16.0913
-2.11017,16.2838
-2.21965,16.4583
-2.11985,16.6146
-2.2229,16.7987
-2.11286,16.9613
-2.18844,17.1388
-2.23555,17.341
-2.1558,17.5309
-2.22696,17.7273
-2.21728,17.9298
-2.25658,18.1272
-2.3938,18.2709
-2.42296,18.4858
-2.54955,18.6281
-2.40208,18.7604
-2.46168,18.9601
-2.33938,19.1106
-2.41629,19.2931
-2.34453,19.4873
-2.26542,19.661
-2.20154,19.8617
-2.14302,20.056
-2.0833,20.2553
-2.01914,20.4456
-2.10259,20.6451
-2.02963,20.8392
-2.07048,21.0287
-2.14042,21.2123
-2.00418,21.3772
-2.10429,21.5473
-1.9428,21.6717
-1.77125,21.7811
-1.71532,21.9765
-1.56198,22.1093
-1.38343,22.1985
-1.33648,22.3872
-1.21043,22.5522
-1.1404,22.7505
-1.03403,22.9138
-1.09714,23.1112
-1.17353,23.3009
-1.3249,23.4344
-1.22806,23.6207
-1.23077,23.8192
-1.11549,23.996
-1.20415,24.1677
-1.14969,24.3565
-1.23163,24.5356
-1.19411,24.7352
-1.25003,24.9178
-1.33486,25.089
-1.17331,25.1971
-1.18577,25.3971
-1.12637,25.6014
-1.13273,25.8118
-1.09856,26.0039
-1.08059,26.201
-1.15866,26.3887
-1.21264,26.6035
-1.16726,26.7996
-1.15096,27.0069
-1.11992,27.2035
-1.24187,27.3648
-1.06549,27.5003
-1.19998,27.6607
-1.22846,27.8762
-1.24442,28.0781
-1.32622,28.2755
-1.35565,28.4665
-1.31003,28.6625
-1.2845,28.8846
-1.31615,29.0784
-1.36857,29.2786
-1.28709,29.4556
-1.43589,29.5883
-1.60847,29.7023
-1.54616,29.9027
-1.5607,30.0977
-1.60529,30.3028
-1.57745,30.4969
-1.64097,30.6939
-1.70336,30.8918
-1.79661,31.0806
-1.65818,31.2274
-1.5739,31.4155
-1.61081,31.6281
-1.52642,31.8094
-1.59353,31.9921
-1.58892,32.2001
-1.61183,32.4058
-1.55915,32.6009
-1.49226,32.8083
-1.49778,33.011
-1.44788,33.2266
-1.51901,33.416
-1.58794,33.6194
-1.4282,33.7403
-1.27625,33.8705
-1.20648,34.0695
-1.34791,34.2038
-1.33923,34.4175
-1.35279,34.6443
-1.17387,34.7365
-1.07629,34.9027
-0.96629,35.0839
-0.918341,35.2802
-1.01069,35.4777
-0.918035,35.6707
-0.753499,35.771
-0.638509,35.9393
-0.654911,36.1353
-0.642269,36.3269
-0.589872,36.5231
-0.623866,36.7186
-0.45369,36.8477
-0.356495,37.0302
-0.324508,37.2428
-0.392551,37.4333
-0.410957,37.6269
-0.553968,37.7719
-0.427614,37.9297
-0.534275,38.1025
