Amplitude, nodes, Phase
-0.14290493940976623,16,3.6161476377601884
-0.08147744715583298,13,0.610272339124394
-0.03061996897432861,16,5.823866002579751
-0.20673067450174115,8,5.545535764476614
-0.15070830529325202,5,1.1952827584868113
-0.031085464979182305,12,0.7250059521665247
-0.21664093699013076,9,2.9112900245475855
-0.05656387676410499,9,5.199045667175658
-0.24248886517635887,17,2.565139743245995
-0.08639202761165256,11,2.9582849933327666
-0.13538746558737697,7,4.390686508024251
-0.24091134981745194,14,2.449086781315169
-0.29120353073901944,9,2.7734221409541013
-0.1352492332078653,17,2.1464597034079635
-0.09790499588278546,20,3.1754844305191665
-0.16411197795087823,14,3.7787252834168674
-0.10840673145111335,3,4.824115214938858
-0.1793345026063135,7,1.2543284849167062
-0.11980858163000922,15,5.671614999858484
-0.04766927172775963,17,5.570270423845426
-0.15043545410979536,2,4.91413165057769
-0.16460306937356456,10,0.7988199961532918
-0.10183040139441728,8,6.046065781271484
-0.04613945100137671,9,5.6321898479654315
-0.10275367835369585,18,1.2279762001235124
-0.13526517289050233,14,2.6061598191822672
-0.027972482653303328,7,0.3939175856111411
-0.11289991818010528,15,3.9128580794268744
-0.2670132790468372,18,5.410205391836292
-0.14166968419324943,3,3.8880704866836355
-0.06283043837197323,15,1.9552851646795884
-0.19572289323059355,1,3.6540680448606593
-0.11996843183959263,19,3.1898312622783513
-0.16476361020931718,18,5.950738876352033
-0.06196709258069735,2,1.798696136200905
-0.21701252974736857,2,1.6716589589194708
-0.23928082481201646,8,4.640070912776249
-0.04226492975414467,14,1.7391106291325293
-0.14707148661623443,3,5.433201525694468
-0.08806686524572671,1,5.018645980625706
-0.02034873407100945,9,3.485015346880712
-0.09122178083090658,17,1.2761113711112209
-0.03930912506694803,15,4.610153856331206
-0.25366936930348916,4,0.4067364109504221
-0.15583881973667113,5,6.083461628447937
-0.12656526017211256,18,4.11209461494023
-0.13182823668433497,4,1.1850051913324657
-0.23664267758245539,15,4.146788437258778
-0.016115770840618094,19,1.2111553831902702
-0.14476606884592758,5,4.496500609062221
-0.29109733144726757,14,5.328057272326586
-0.09847331916269812,16,1.0715403564086092
-0.2146660372121894,14,1.7220566930256596
-0.12290456829503117,11,3.0466619249087974
-0.2747508384376738,5,0.5516244433578678
-0.05458138384620313,6,0.7906974153815234
-0.16493406485225381,14,3.4844822180789476
-0.11389920718900842,2,3.4095056515381983
-0.2742174065861653,5,2.6572838408596087
-0.17234967209016666,12,2.095995902192409
