Amplitude, nodes, Phase
-0.10698467279583683,20,0.704102907792954
-0.01676432898226427,5,0.1462897718025303
-0.10289344646069686,3,4.203137057490408
-0.09460265363142743,2,5.237448700588535
-0.12247465023575381,8,2.265924406488073
-0.03722943509712828,12,5.389846079280205
-0.1316204056847292,20,1.2640556215194982
-0.10627336726981633,16,1.0273327269008754
-0.10235060830558473,13,0.9839822156758417
-0.13214295714266833,19,3.1270210966951617
-0.032986520114480264,4,2.937394371356711
-0.04493484297910764,16,3.2024365227776648
-0.06389360034413549,12,1.7586990041494532
-0.08066866695384821,20,2.2229629382518423
-0.021243466865970326,17,3.223059663136604
-0.08534010347192274,19,4.338496036482529
-0.06591215482349819,7,1.6379400081821387
-0.047909604476387584,2,2.469974157924729
-0.10304152039967909,20,5.790568921623471
-0.03126660993164657,10,0.4733727052958718
-0.06225152871827501,10,2.2115410160821027
-0.036199270116279214,2,2.7290946661582276
-0.07904057340587883,15,0.8461862189434878
-0.07346591218408793,2,4.787344285460591
-0.11824922314714924,20,0.8265152615913037
-0.04380643035230765,12,2.22247646863763
-0.14752845706204576,12,0.07651423244175759
-0.14488405627652218,20,2.7476163423700597
-0.04741241290685798,3,1.3050351209005426
-0.10344680717277958,16,4.158604838249426
-0.0280134102582951,1,5.802128415987592
-0.026175907273078794,5,3.6689376659613036
-0.06983394486831018,12,1.5105486467868867
-0.056600220060158975,12,1.9324770823900916
-0.1388802255602659,15,1.9929509357285042
-0.05713646072055814,8,6.041538092790103
-0.016773918515358466,16,0.5651482785536489
-0.054027576991531684,9,0.2448714596667949
-0.08878792703046122,9,3.048431691695675
-0.09501555659263958,16,2.487587165183846
-0.03195783135214676,4,4.6539990471518795
-0.10930107203197781,6,2.261851478882018
-0.0723402712922164,20,3.2839269741978354
-0.07500816028714427,9,1.482836482359808
-0.11490855462606651,6,2.7761362779337886
-0.04589474337972589,20,6.063921531871023
-0.046217905539693696,3,3.4831658200130984
-0.030276304467092254,15,3.973259871723048
-0.03297010716551392,9,0.03173612090102613
-0.0795848557201422,9,4.98668291836833
-0.12363405376556157,5,4.129134520806973
-0.06414813435969147,2,4.114841045305059
-0.05838357924327249,2,0.7065096847922232
-0.06158605303637168,4,5.862884953807115
-0.06681715956969753,13,2.5354109273220193
-0.06410662962535212,15,2.428967063452508
-0.022964909500979104,17,1.3339487188662063
-0.025644967482407147,15,5.905629462201227
-0.1124671950226667,13,5.822011086809187
-0.059805179190737176,3,3.2465361070644083
