Amplitude, nodes, Phase
-0.12070028744463686,4,1.265486573470109
-0.07137569777179201,19,2.8682808800816315
-0.07438807571307801,7,2.4726125184058945
-0.06120238952987727,16,0.053260972332540686
-0.10543849865522689,9,4.9983647934718425
-0.023742055801960642,10,4.03930108847971
-0.12388810044688674,4,1.1064188473201604
-0.06891323651233294,19,2.1827047508813346
-0.04419746104697446,2,5.22958176194089
-0.11361734645886626,11,5.859536690667861
-0.05307785089954865,20,2.783965187158522
-0.07486846788098911,5,4.366435956865146
-0.04827993137654178,5,0.9602062731757642
-0.02298794494961534,7,5.894425767532873
-0.03216301450247548,20,4.970867348582521
-0.04184662048016695,3,0.8994521538885426
-0.05004033833526301,1,2.9046807918545685
-0.10316048825800202,19,5.936549077037644
-0.08337464615229377,6,2.6734063131324177
-0.06571009789164808,1,3.225316019984041
-0.044523621151782364,17,1.228370631573573
-0.09730984366981478,6,4.482346293555852
-0.02456999471345655,20,4.559342141066265
-0.04537398418512856,12,1.4994585543896388
-0.02655076516867919,8,1.4500797673422166
-0.05823534884947197,4,5.051464250573311
-0.04494323264507742,17,3.703491942516088
-0.060091804972655094,18,5.140315347132249
-0.08552723628829816,15,5.886604499006978
-0.14889144968491425,19,3.766158355389964
-0.10664444727541916,11,5.7986358001533045
-0.07649269234649433,2,2.141559721141322
-0.04542969793551423,4,0.04814809314191814
-0.11423289736129658,13,5.014246827598367
-0.09611102785541781,7,3.0910015430260227
-0.07594627393444249,6,0.8825327574382922
-0.046260471147018596,6,1.3620600466949726
-0.029642629841313876,2,4.387792319113391
-0.06725342743445961,5,3.013650114821123
-0.04151384036375225,20,2.047093638559162
-0.10568653508846024,16,3.244570193149404
-0.09332607560943992,15,1.2958742931920466
-0.12117218706014274,9,1.0914878938395913
-0.07380622642389845,9,1.4993365184211207
-0.022283456759779854,7,0.9214235985619568
-0.047371876017955776,5,0.4216463442786965
-0.061579140440133615,17,3.912597143240005
-0.14624106513083163,15,6.225795829605292
-0.12372645256237524,8,0.27341643314188097
-0.14468764986202987,8,2.0808121462670974
-0.02910431692118022,10,5.005303548854044
-0.018612130974019453,15,2.8898733164325376
-0.14087272593682887,15,5.569166028089219
-0.06252877076003469,2,3.880237292368579
-0.07051314991022417,15,5.931069661860651
-0.08016632556762666,6,1.2892704091621943
-0.015559510614570116,8,2.0802616241357033
-0.048032423423203366,14,3.6818515719163982
-0.07591480083423827,11,2.5809710603408003
-0.10418002591468414,20,5.3745175828370595
-0.05036268787848341,17,0.096677229937718
-0.10805418728861205,18,6.255389027373681
-0.06427694542558782,2,1.0094907537893905
-0.06340415617702608,12,1.9994776546173476
-0.043676684623796924,7,0.6697399982832133
-0.06660044063504231,20,6.218433660622996
-0.03319190149130917,1,4.477668843052721
-0.04385363412059837,11,3.530206864493563
-0.09734431218524432,19,2.428548063559158
-0.12038309184017798,15,3.7605176695411804
-0.06606249643637772,13,3.2909750703637504
-0.11793446476371539,9,3.3640216614218974
-0.02441711050005724,17,6.095840724853591
-0.05031030051484161,2,2.2305047453722997
-0.09232615572740518,6,5.396482599338282
-0.05584013406864363,11,3.416889498800267
-0.02538998035990859,9,4.229492903972026
-0.027558556828830308,10,1.8337476074612704
-0.1371410259943987,16,5.98033206377009
-0.11767980476226275,5,1.589042485742461
-0.11007932549327193,20,2.521640038086724
-0.03495006467651174,5,2.8688165259903102
-0.10203388272897879,18,0.9504149059399375
-0.020958861701050692,5,0.29916676023356165
-0.11270453887664522,2,0.7392215393730855
-0.09921255309523394,18,3.438504785753354
-0.08963251719467534,4,4.602598971633285
-0.11700194448537624,5,2.6219415869278544
-0.08681588876756015,7,5.505500457614862
-0.07506949243356245,5,2.5316451899787253
-0.13077420127003747,1,3.1292745596778135
-0.031826008849600324,4,0.23336760606253668
-0.1434248789845718,10,5.789747558180761
-0.026228651499884702,19,1.2303340631407602
-0.03316177285864792,15,2.235487764083884
-0.1490068700885115,9,3.8938220063590756
-0.08500191008899358,19,4.306199477258754
-0.0557332773776349,13,2.939674789561186
