Amplitude, nodes, Phase
-0.017467283185250135,18,5.731226323690044
-0.050306346611823136,8,0.0520870030312349
-0.049586375334676934,16,3.8428493671708264
-0.0426964994919847,20,5.924380346006737
-0.04049086966500966,5,3.091931075586417
-0.020479675845693143,17,2.17283974653931
-0.0457757540062013,3,4.073645591609462
-0.022420853554770977,8,4.576630326995669
-0.06494917257857542,3,5.11025403533987
-0.058777015003811245,10,2.867159205484077
-0.023421099410661124,1,1.8196783957427989
-0.050332391041640404,8,0.5223512900403056
-0.01601414524520209,8,0.2036434677098817
-0.049287294196221305,19,3.0145051833286587
-0.031161027138742914,6,4.321504937693307
-0.054677943758457026,10,0.4302258489364985
-0.04126845005666111,5,2.883800075196759
-0.020050196565561902,19,5.050594975941107
-0.06418426421482479,3,5.3520428856248365
-0.03606945265390469,18,1.3365311641842406
-0.07330942097426985,18,3.2221328621346914
-0.027768689850493425,8,4.921412994182038
-0.026652571067283144,6,0.8176571229923236
-0.06568946396590034,20,2.498140788873817
-0.02080327699118197,13,5.19472991701482
-0.0218433435354577,12,4.693268067848384
-0.03830324331731437,2,2.2580761121209885
-0.05892388596716859,14,3.5628587013546316
-0.05111582783150374,13,1.8287547771411368
-0.05138726011457628,5,0.7798797259823739
-0.06605734976226618,1,1.9807331324552586
-0.03632090662419149,12,3.9813992021569358
-0.068087407063641,16,5.0772225717651
-0.02440611272075314,6,1.5165409078594267
-0.0730825233170006,5,4.7428695843932385
-0.043934151427394055,17,0.19469517669559955
-0.03923682176500386,19,5.402773614905827
-0.0453671785710625,18,1.065111861755232
-0.07219322889465503,12,4.2550342094361895
-0.04690351968959715,11,1.8201532290441826
-0.015269205689543814,15,4.319148673235852
-0.07206530628963664,15,0.2636378941598946
-0.048038900018165596,14,5.319091367868591
-0.018877443958843835,9,5.616328560654802
-0.03589940235199551,2,1.1905528712597695
-0.06689876962053107,14,2.4948350610268846
-0.025763938481421153,13,4.42129961763385
-0.06289021042994233,11,2.021135919316326
-0.02519280227949906,7,0.11955442783989753
-0.029516466473989818,11,1.312850327103515
-0.031708964391159215,17,6.2161032058198415
-0.03129390630595653,16,0.8529465768917123
-0.022430147201190714,7,1.0438822905479117
-0.033956358478848155,3,3.632380744320843
-0.0384289156380207,12,2.24943326792714
-0.04507670838302887,4,2.188490450666627
-0.04174228785714818,9,4.511408472733593
-0.04707859485679225,4,2.1887705898822687
-0.06235314459369706,17,2.119661812588141
-0.03998644920226806,20,0.629195813620342
