Amplitude, nodes, Phase
-0.003860714755794423,13,2.765179439467395
-0.001862083248311804,12,2.034304126933309
-0.003335347810600041,2,2.0508071774501735
-0.007892337069782242,9,1.691414874956247
-0.003912159929015198,9,5.418340162352875
-0.007913819637758914,16,0.4552416830123316
-0.010392856772125467,17,2.0324689373794516
-0.004952167785111601,17,1.8120597123369848
-0.00979927853358634,10,4.34312240633655
-0.009391874045324846,8,1.8984288293460065
-0.002767715135815623,5,2.4354392987448468
-0.0063622197425547335,17,3.0938285186464243
-0.0026535211104028126,18,2.0869855009415805
-0.008036859612915045,7,4.192973462222431
-0.004818650366910742,14,5.453142815699259
-0.012454238578982084,4,4.748403294886786
-0.007013526490827066,1,4.0643093297889035
-0.014299410492928306,2,3.517094908509789
-0.005138977820452294,6,0.4012405045302324
-0.003727476795986718,13,1.226516154327154
-0.002114675495828876,19,4.667672950148477
-0.007444832409614422,9,5.402720464625075
-0.014059130733749784,19,5.038045029955777
-0.00689839686510786,15,3.0635445649417474
-0.008126336600617415,20,1.5247924951903804
-0.005369075737826181,9,1.1440973334968214
-0.012966885783309932,13,3.141014049761561
-0.008541291536468947,6,5.300897285974393
-0.005920921584977725,12,0.19549057518967367
-0.009677460439554971,4,5.215281449679393
-0.0024043323764509957,3,4.163886921121081
-0.005194522015829404,7,5.199677854529425
-0.005349530133323822,12,0.12049218062265818
-0.008506820390041653,5,1.655816112526012
-0.004916450902799019,11,4.915909426826747
-0.005448512037795422,11,1.8409751997114183
-0.0031795636157496664,6,4.517008688122302
-0.004009468844758453,1,2.33621293991093
-0.01000061360940437,10,3.704875313435742
-0.008820513737592508,15,3.6539622198637836
-0.003035278764259382,9,0.5777498349131271
-0.004650966574344663,9,4.6711502953378945
-0.013154081126690743,20,1.3250532557442602
-0.007544128707068265,14,1.3232534041536481
-0.01026824064688592,5,2.275567261803846
-0.006359006019207525,20,4.326730113139135
-0.003662303841373466,20,5.94932659355858
-0.010404661355220494,12,5.252358891503023
-0.003830736973810254,19,3.737368375774878
-0.004700334149078807,4,0.00028744895456904543
-0.0029273539074806346,17,2.081768210611196
-0.0021133807379867444,6,0.8829098549159813
-0.0060034102002669495,6,3.0337365566947456
-0.007262579582417823,11,5.374459479046231
-0.012559696969034953,19,0.8836232608880763
-0.00939674751932504,2,3.0057071071226016
-0.00768104658173183,13,4.355555555494286
-0.0029542929403526923,19,1.3655331081237514
-0.003946402265970844,5,1.8543467297787966
-0.01142791500171247,17,5.276073391979616
